V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q1,consent,mturk_id,demo_age,demo_gend,demo_citiz,demo_emplo_1,demo_emplo_2,demo_emplo_3,demo_emplo_4,demo_emplo_5,demo_incom,demo_class,demo_educa_1,demo_educa_2,demo_educa_3,Q17_1,Q19_1,Q19_2,ethnic_id,ethnic_id_TEXT,ethnic_id1,ethnic_id2,ethnic_id3,attn,ethnic_id4,TIPI_1,TIPI_2,TIPI_3,TIPI_4,TIPI_5,TIPI_6,TIPI_7,TIPI_8,TIPI_9,TIPI_10,LSI_1,LSI_2,LSI_3,LSI_4,LSI_5,LSI_6,LSI_7,LSI_8,LSI_9,LSI_10,LSI_11,LSI_12,SDO7_1,SDO7_2,SDO7_3,SDO7_4,SDO7_5,SDO7_6,SDO7_7,SDO7_8,SDO7_9,SDO7_10,SDO7_11,SDO7_12,SDO7_13,SDO7_14,SDO7_15,SDO7_16,Q63,j_training,j_training_TEXT,Q48,Q50,summary,headline,writing,include,pagenum,Q35,age,credible,status,ambitious,attn2,hardwork,emphasis,hypo_1,hypo_2,hypo_3,hypo_4,hypo_5,hypo_6,hypo_7,hypo_8,hypo_9,Q54,Q62_1,Q62_2,Q62_3,Q66,Q65,Q64,DO-BR-FL_15,DO-Q-SDO7,LocationLatitude,LocationLongitude,LocationAccuracy
R_110zF4ILl9SjjAx,Default Response Set,Anonymous,,,73.184.134.12,0,7/2/2015 18:42,7/2/2015 19:01,1,1,1,A3EJAXIK2LMIYH,49,2,1,1,,,,,6,3,9,9,9,5,6,5,3,,4,3,2,5,5,2,1,2,8,7,7,2,8,1,8,1,2,2,1,2,1,1,1,2,2,3,2,1,2,4,4,4,7,6,5,4,6,6,4,5,3,5,2,1,1,,1,,"Dr. Mendez developed an innovative and successful new treatment for skin cancer. This is a personal quest for him, as his father died of melanoma.",Common Cold Virus Holds Promise as a Cure for Melanoma,5,5,1,1,2,5,5,6,3,6,4,4,4,3,4,4,4,4,4,4,1,7,7,6,1,1,1,target does something good,16|14|3|7|15|1|6|2|11|5|9|4|13|8|10|12,34.13299561,-84.30049896,-1
R_27lLXvwAbH0KPOw,Default Response Set,Anonymous,,,134.197.49.240,0,7/2/2015 19:13,7/2/2015 19:20,1,1,1,A1FVJ2BPK8AQCJ,38,1,1,1,,,,,6,2,6,6,6,4,4,4,3,,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,,1,,A researcher found that injecting the common cold in patientsin and around the Washington DC area cleared the case approximatley 78% of the time.,Common cold quashes cancer in capital study,4,4,1,1,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,1,1,target does something good,12|2|5|7|9|1|16|15|6|11|8|3|4|14|13|10,40.54119873,-119.5868988,-1
R_yPJkcwkRQnAXWq5,Default Response Set,Anonymous,,,104.255.144.14,0,7/2/2015 19:16,7/2/2015 19:25,1,1,1,A2VVMA00RMC8WI,28,2,1,,,,,1,4,2,9,5,5,4,4,4,3,,4,3,3,5,3,2,2,6,6,6,6,6,6,1,6,3,3,3,2,1,3,1,2,3,2,2,2,2,2,2,2,6,6,6,2,4,6,6,5,4,4,4,3,1,1,,1,,A doctor has discovered a way to significantly improve the outcomes for people diagnosed with melanoma. ,Keep on Tanning - Skin Cancer Cure On the Way,4,4,"Front of science, second or third first section ",1,3,5,6,6,3,6,4,4,4,3,3,4,3,3,3,4,1,7,7,7,1,1,1,target does something good,3|12|13|7|9|10|6|2|14|4|8|5|15|16|1|11,36.55969238,-87.40969849,-1
R_1rD3ZefvXavuumI,Default Response Set,Anonymous,,,71.122.18.86,0,7/2/2015 19:07,7/2/2015 19:35,1,1,1,A2BKPOB0UPPVG,49,2,1,1,,,,,5,2,5,4,4,4,5,4,3,,4,2,2,5,4,7,6,2,6,1,3,2,7,1,6,2,3,3,2,3,3,1,2,2,2,2,3,1,2,4,1,6,6,6,6,4,5,3,4,4,4,6,6,1,1,,,1,"Dr. Mendez of George Washington University conducted melanoma study. His publicized data claimed that 78% of participants in the study had favorable results from the treatments. His data claimed that injecting melanoma lesions with the common cold virus taught the body to heal itself. His treatments were replicated by others and their patients saw no results. After being confronted, Dr Mendez admitted falsifying his data. ",Lifesaving Melanoma Treatment a Fabrication. Medical Community Outraged,5,7,Front page,1,3,1,4,7,3,3,4,4,4,3,4,4,4,4,4,4,1,7,7,7,1,1,1,target does something bad,5|2|7|13|8|3|9|12|6|15|16|10|1|14|11|4,28.27189636,-81.7437973,-1
R_3D8BfLAn6fkLWnP,Default Response Set,Anonymous,,,129.120.2.3,0,7/2/2015 19:20,7/2/2015 19:38,1,1,1,A26OONTX02SB06,21,1,1,,1,,,,3,2,5,3,2,5,3,6,4,,5,5,5,5,6,7,6,6,7,7,8,3,8,4,7,3,3,3,3,3,2,3,1,1,3,3,2,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,,,A doctor in Washington pioneers a controversial method of potentially curing melanoma after losing his father to the deadly disease.,Washington doctor fights melanoma with controversial cure.,6,6,Health and wellness ,1,3,5,6,7,3,7,6,3,3,2,4,3,4,4,4,4,1,6,7,5,1,1,1,target does something neutral,4|6|12|1|9|2|16|5|10|3|8|14|11|15|7|13,33.21479797,-97.13310242,-1
R_tSu86CUiz1TP1jH,Default Response Set,Anonymous,,,198.108.200.142,0,7/2/2015 19:28,7/2/2015 19:38,1,1,1,A2BX7Z1KLLW3EV,21,1,1,1,,,,,2,3,6,9,5,4,1,1,3,,4,1,6,5,4,4,3,2,6,4,3,2,7,1,7,2,2,3,1,3,2,1,1,3,1,1,3,1,1,1,1,7,7,7,7,1,1,1,2,7,7,7,7,1,1,,,1,"Dr. Mendez, a respected research, has admitted to falsifying data in the study of a cure for melanoma (a kind of skin cancer).  Mendez cites his father, who passed away due to melanoma, as an inspiration for his career.","Data Falsified in Study of Melanoma ""Cure""",4,6,Front page of Health/Science,1,2,1,4,6,3,4,3,3,3,2,4,4,4,4,4,4,1,6,6,6,1,1,1,target does something bad,11|5|2|12|13|3|14|10|7|16|15|1|9|6|8|4,45.57400513,-84.82649994,-1
R_3nu5CSOH3IJoN9S,Default Response Set,Anonymous,,,172.90.73.227,0,7/2/2015 19:34,7/2/2015 19:45,1,1,1,A17C5DAQZ3B4V9,38,2,1,,,,,1,3,2,5,6,6,2,3,1,3,,4,2,2,5,4,3,3,6,8,7,7,2,6,6,6,2,3,2,3,3,1,3,1,2,3,2,3,1,2,3,1,6,7,6,6,1,3,2,3,6,6,7,7,1,1,,,,"A doctor is trying out a new treatment for melanoma that involves injecting cold viruses into the lesions.  The results are not in yet, so it is hard to say if this is effective.  The doctor began researching this because of his father's struggles with melanoma.",A Father's Legacy and a New Approach to Melanoma,4,2,Middle pages,1,1,4,3,6,3,6,4,4,4,4,3,4,4,4,4,4,1,6,6,5,1,1,1,target does something neutral,8|7|2|4|11|12|9|6|1|10|16|13|15|3|14|5,33.78849792,-117.8694992,-1
R_3ix6DqOhmz2tqnL,Default Response Set,Anonymous,,,166.137.139.87,0,7/2/2015 19:51,7/2/2015 20:08,1,1,1,AV2UZ196W6DQU,42,1,1,1,,,,,3,3,5,8,5,7,7,6,3,,6,5,4,5,5,8,1,1,7,2,7,2,8,3,8,3,3,3,2,3,1,2,1,2,3,2,3,1,6,4,5,3,4,7,3,6,6,5,7,7,2,7,7,1,1,,,1,"A doctor claimed that he had the cure for melanoma. He fabricated false results to his experiments, and was caught by others when they used his method. ",DOC WITH MELANOMA CURE GETS BURNED BY PEERS,4,5,5,1,2,4,3,6,3,5,3,3,3,2,4,4,4,4,4,5,1,7,7,7,1,1,1,target does something bad,12|5|11|10|2|15|8|1|16|3|13|9|7|14|6|4,32.78309631,-96.80670166,-1
R_3J8XPIDXIpliPAa,Default Response Set,Anonymous,,,70.161.129.147,0,7/2/2015 20:00,7/2/2015 20:16,1,1,1,AGQ5ZS3VDSTFX,45,2,1,1,,,,,5,2,6,6,4,2,3,1,1,,6,6,6,5,5,1,3,2,6,4,6,1,6,7,7,3,2,3,3,1,3,2,1,2,2,1,3,1,1,1,1,7,7,7,7,1,3,1,2,7,5,7,6,1,1,,,1,A doctor was discovered to have falsified his research findings related to a cure for melanoma,Doctor Lies about Discovering Cure for Melanoma; False Research a Blemish on the Profession,3,6,Three,1,3,1,1,7,3,1,1,4,2,1,4,4,4,4,4,4,1,6,6,6,1,1,1,target does something bad,2|9|4|15|11|13|14|6|5|1|8|3|10|12|7|16,36.76460266,-76.1989975,-1
R_2V4Q6pXjVDsQjId,Default Response Set,Anonymous,,,70.15.106.37,0,7/2/2015 20:05,7/2/2015 20:18,1,1,1,AHAS7F2WYBLSI,36,1,1,1,,,,,5,3,5,4,4,3,3,3,3,,7,6,7,5,6,6,2,1,3,1,6,2,7,1,6,2,3,2,1,2,1,1,1,3,2,1,3,4,3,3,5,5,5,3,4,3,4,4,3,6,5,5,5,1,1,,1,,"Dr. Mendez and his group found that if they inject a mutated cold virus into skin lesions caused by Melanoma that it would cure/eliminate it in about 78% of the people that receive the injection.  Since Melanoma aggects about 74,000 Americans and of that, 10,000 will die, this is a good discovery.",Mendez Kills Killer Disease!,7,7,2nd page,1,3,6,5,6,3,6,4,3,3,4,5,4,5,5,4,5,1,7,7,6,1,1,1,target does something good,8|5|7|4|11|15|2|1|3|16|9|14|6|10|12|13,40.17570496,-76.165802,-1
R_1N4wXMaLwzqI4gZ,Default Response Set,Anonymous,,,66.232.197.169,0,7/2/2015 20:10,7/2/2015 20:26,1,1,1,A2VA9GOGX6TB9U,25,1,1,,1,,,,2,1,5,9,4,3,2,3,3,,7,1,7,5,5,1,1,4,7,8,6,6,6,7,4,3,3,2,2,2,3,2,2,2,3,2,2,1,1,1,1,7,7,7,7,1,1,1,1,7,5,7,7,1,1,,1,,Effective treatment for melanoma has cured 78% of patients in an 800+ test group.,Melanoma mortality rates could drop below 23%,6,7,A1,1,2,4,5,5,3,6,4,4,3,3,4,3,4,4,3,3,1,6,5,5,1,1,1,target does something good,14|3|5|12|2|11|4|13|7|15|1|6|16|10|9|8,38.90010071,-99.34700012,-1
R_1eyhb4PGRP7XSRR,Default Response Set,Anonymous,,,206.221.178.214,0,7/2/2015 20:26,7/2/2015 20:35,1,1,1,AU6B1E17TI97M,26,1,1,,1,,,,7,4,8,6,6,6,6,6,3,,5,6,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,,,,"one researcher by name Dr. mendez and his team were struggling to find a medicine for skin cancer. they invoved around 852 patients for this. at first they got failure, but still they are not losing their hope and continuing their research and surely they will come back with solution in near future.",SucCeSSiNG Cure for Melanoma,6,6,ist page,1,2,6,6,6,3,6,6,5,5,5,5,5,5,5,5,5,1,7,7,7,1,1,1,target does something neutral,10|7|11|1|2|12|4|16|14|8|9|6|5|3|13|15,40.95129395,-73.87729645,-1
R_1mK7nCsNsJrsvid,Default Response Set,Anonymous,,,,0,7/2/2015 20:35,7/2/2015 20:42,1,1,1,A1RQS40RQ42GCC,28,1,1,1,,,,,3,3,9,4,3,2,2,2,2,,5,4,4,3,6,6,6,6,7,6,6,8,4,8,7,3,2,2,3,1,2,2,1,2,3,3,2,5,6,6,4,6,5,7,3,1,2,3,5,7,7,7,3,1,1,,,1,"Budget issues in Mexico City, and the political, social, and economic impacts that result from those unresolved issues and possible solutions and impasses that need to be resolved for those solutions to work.",Not sure,5,6,10,1,4,5,4,3,6,7,6,5,2,3,4,5,5,4,3,3,1,5,5,3,1,1,1,target does something bad,6|5|2|1|15|8|7|14|11|13|4|9|3|16|10|12,,,-1
R_xiwbuIzWRqZun05,Default Response Set,Anonymous,,,24.74.80.221,0,7/2/2015 20:33,7/2/2015 20:51,1,1,1,A390JTZBYVBAUD,24,2,1,,1,,1,,1,3,6,9,8,2,6,1,1,,5,6,7,5,5,2,7,7,6,8,3,1,8,2,3,2,3,3,2,1,3,1,2,3,1,2,3,2,2,5,1,7,7,6,6,1,2,1,2,,7,6,6,1,1,,,,"Dr.Alex Mendez, who lost his father to skin cancer, is conducting trials in which melanoma skin cancer will be injected with altered cold viruses in an attempt at getting the body to heal itself. Other scientists are skeptical. ",What happens when you give skin cancer a cold?,5,3,Last ,1,2,4,3,6,3,6,3,1,2,2,5,4,1,4,3,3,1,7,7,7,1,1,1,target does something neutral,12|2|9|13|4|5|14|7|11|1|16|6|3|8|10|15,35.186203,-80.74790192,-1
R_3jdRddaqkVHmgBk,Default Response Set,Anonymous,,,,0,7/2/2015 20:36,7/2/2015 20:57,1,1,1,A3699Q4BWUSO2,32,2,1,1,,,,,2,2,6,5,5,4,5,2,4,,4,4,4,5,4,7,2,4,4,7,7,2,7,1,7,3,3,3,3,2,3,3,1,3,2,2,3,1,4,6,2,3,4,6,4,5,5,2,6,3,2,4,3,1,2,University of Texas at El Paso,,1,Dr. Mendez falsified his data for a medical journal that was published in 2013. In it he claims that injecting the cold virus into patients with melanoma tricked their bodies into killing off the cancer. Mendez later admitted that the data was falsified.,Doctor admits falsifying data that claims melanoma cure after being published in a medical journal,4,4,front page,1,3,1,6,7,3,4,4,3,2,2,2,2,4,4,4,4,1,7,7,7,1,1,1,target does something bad,8|5|13|7|2|12|1|9|10|16|14|11|6|3|4|15,,,-1
R_9FyKSGyqR2BLY2h,Default Response Set,Anonymous,,,,0,7/2/2015 21:05,7/2/2015 21:30,1,1,1,AZ3CBYJ9UKV5W,26,2,1,1,,,,,2,3,6,8,9,2,2,2,3,,4,2,2,5,2,3,2,2,7,7,7,3,7,4,7,2,2,3,2,3,2,1,1,2,2,2,2,2,2,3,1,5,6,6,6,2,4,2,3,6,6,5,6,1,1,,1,,Dr. Mendez has found what appears to be a cure for melanoma which uses a variant of the common cold.  His treatment has been effective in about 78% of the participants in his study and could potentially save thousands of lives.  His colleagues are impressed with his work. Dr. Mendez's father would also most likely be impressed if he were still with us--Juan Mendez also died of melanoma.,A Breakthrough More than Skin-Deep: Scientist finds Possible Cure for Melanoma,2,2,4,1,2,5,5,5,3,6,2,4,3,2,4,4,4,4,4,4,1,6,6,6,1,1,1,target does something good,4|5|16|13|12|10|8|1|6|15|9|14|11|2|3|7,,,-1
R_DIXoM6bmw4QOdwt,Default Response Set,Anonymous,,,,0,7/2/2015 21:34,7/2/2015 21:45,1,1,1,A6WD7M8WKE9ZQ,26,1,1,1,,,,,5,3,6,5,4,4,5,3,3,,6,2,5,5,4,2,6,2,6,6,4,3,6,2,7,3,3,2,1,2,2,1,1,2,3,1,2,5,5,5,3,2,4,5,3,2,4,3,4,6,5,3,5,1,2,"Grand Valley State University, Allendale, MI, Four Years (Bachelor's Degree)",1,,"Researches at George Washington University have developed a successful treatment for the skin cancer Melanoma. By injecting dead virus cells directly into the cancer lesions, they have experienced a 78 percent success rate with the treatment.",Goodbye Melanoma: Virus proves to be effective treatment for skin cancer,4,6,A3,1,3,5,5,6,3,6,6,3,3,2,3,4,5,5,6,5,1,6,6,6,1,1,1,target does something good,8|1|14|4|9|13|3|10|6|7|16|12|11|5|2|15,,,-1
R_2vcW4u0v8VGwqEa,Default Response Set,Anonymous,,,,0,7/2/2015 21:34,7/2/2015 21:53,1,1,1,A1V0RXDHOEFQ03,42,2,1,1,,,,,3,2,6,6,6,6,5,6,3,,2,1,1,5,4,1,2,6,7,8,8,2,7,4,6,2,3,3,2,2,2,1,3,3,3,3,2,1,5,6,1,6,7,7,7,6,5,5,6,6,3,3,2,1,1,,,1,"Dr. Mendez published false data that he had a cure for melanoma.  The ""cure"" was to inject a cold virus directly into the skin and then the body would cure itself.  However, when other doctors began using this method, they did not get the same results.  Dr. Mendez was confronted and admitted to making up the data.",Doctor Whose Father Died of Melanoma Lies About Finding a Cure For This Cancer,5,4,Health,1,2,1,5,2,3,3,4,3,4,1,3,4,4,4,4,4,1,7,7,7,1,1,1,target does something bad,6|4|5|14|10|11|12|3|15|9|7|13|1|16|2|8,,,-1
R_3HYtqNL45UEEJ3z,Default Response Set,Anonymous,,,,0,7/2/2015 21:36,7/2/2015 21:58,1,1,1,A3VO7XK68PWD8U,23,1,1,,1,,1,,3,2,5,8,8,6,6,6,4,,5,4,5,5,6,3,3,6,6,8,6,2,7,2,6,3,1,3,2,3,3,1,1,2,2,1,2,6,7,7,7,5,5,5,3,4,5,6,6,4,4,5,4,1,1,,,,New methods to cure skin cancer are being researched. Dr. Mendoza and his team at George Washington University medical school are trying to inject a mutated cold virus into legions that are cause by melanoma. ,Common Cold Suspected to Cure Cancer!,5,6,4,1,3,6,6,7,3,7,5,5,5,5,1,5,6,6,5,6,1,7,7,7,1,1,1,target does something neutral,1|16|12|4|6|7|14|3|11|8|10|2|9|15|13|5,,,-1
R_C1tlTAm5PFnz4nD,Default Response Set,Anonymous,,,207.190.98.195,0,7/2/2015 22:17,7/2/2015 22:35,1,1,1,A1NXYL1AEJ6D26,31,1,1,1,,,,,5,3,6,6,6,2,1,1,3,,5,3,5,5,5,2,6,6,6,6,3,2,7,4,7,2,3,3,1,3,3,1,2,3,2,1,3,2,2,2,1,5,6,5,5,3,2,5,5,5,4,5,6,1,1,,,,The article was about new research into treated a form of skin cancer using a mutated cold virus.  There is mixed thoughts on the subject within the scientific community.,Mutated Cold virus used to treat cancer,6,6,3,1,2,6,5,7,3,6,4,4,4,3,4,4,4,4,4,4,1,7,7,6,1,1,1,target does something neutral,3|1|10|2|9|5|14|12|6|16|7|4|11|13|15|8,43.5617981,-90.14479828,-1
R_3kAG6618nIUaB2K,Default Response Set,Anonymous,,,,0,7/2/2015 22:22,7/2/2015 22:41,1,1,1,ANBIWXLNKFCQQ,27,1,1,1,,,,,4,3,6,4,5,4,3,3,5,,4,5,5,5,5,4,3,3,7,6,4,2,6,3,6,3,3,3,2,2,2,1,1,1,1,2,2,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,1,,People with cancer are being studied and new research is being done using a mutated cold virus and injecting it into cancer patients to eliminate the majority of the cancer.,"Cancer gets ice-olated, scientists discover cure for cancer with cold virus.",4,5,Front page,1,3,4,5,6,3,5,4,3,3,3,4,4,4,4,4,4,1,7,7,7,1,1,1,target does something good,5|12|15|11|7|13|16|14|6|8|9|1|4|2|10|3,,,-1
R_cYNKOPVBE6hjK1j,Default Response Set,Anonymous,,,,0,7/2/2015 22:38,7/2/2015 22:51,1,1,1,A10R455OEI0AGO,21,2,1,,,1,,,3,2,5,5,6,4,3,3,4,,5,4,5,5,5,7,7,7,6,6,7,1,6,7,6,2,3,3,3,2,2,1,1,2,2,1,2,4,2,4,4,6,6,4,5,,2,2,2,6,5,5,5,1,1,,,1,Dr. Alex Mendez fabricated results for his own Melanoma treatment trial and was found to be fraudulent. This whole thing was surprising because his own father died of Melanoma.,Doctor Falsifies Trial Results: Doesn't Cure Cancer,4,4,Community,1,1,1,4,5,3,4,4,4,4,3,6,6,4,6,4,6,1,7,5,4,1,1,1,target does something bad,9|4|7|12|1|8|2|10|3|6|11|16|15|14|13|5,,,-1
R_3qm1HfLPqNiC033,Default Response Set,Anonymous,,,71.91.170.12,0,7/2/2015 22:58,7/2/2015 23:11,1,1,1,ALBRLYG3VO75W,33,2,1,,,,,1,4,3,6,6,5,5,5,5,3,,6,3,3,5,6,3,4,3,4,7,7,2,7,1,7,2,3,3,2,2,2,3,2,1,3,3,2,2,3,4,5,3,5,2,6,7,5,6,6,5,2,5,1,1,1,,,1,"A doctor falsified his research on the cure for melanoma. He stated that the cold virus injected into the lesions would cure the disease. After other researchers studied this method, they realized it literally had no effect on the melanoma. Afterward he admitted to lying about the research.",Falsified Research for Melanoma Cure Turns Into Disappointment For Many Affected,5,6,2,1,3,1,1,6,3,1,4,2,2,1,1,2,4,3,3,3,1,6,7,7,1,1,1,target does something bad,16|9|5|11|7|3|2|10|4|6|13|1|12|8|15|14,32.83430481,-97.22889709,-1
R_1i84L35Zn9HuGro,Default Response Set,Anonymous,,,104.58.34.237,0,7/2/2015 23:01,7/2/2015 23:14,1,1,1,ACW91QJ5FVB4H,34,2,1,,1,1,,,2,2,6,6,6,3,3,5,3,,6,5,6,5,6,3,6,7,8,7,8,2,6,4,6,2,3,3,2,3,2,1,2,1,3,3,2,3,3,3,3,6,7,3,6,3,3,3,2,6,5,7,5,1,1,,1,,The injection of the cold virus into melanoma lesions into patients can greatly reduce the melanoma cancer. This was proven in a study over a two year period of time with a total of 824 patients in the study.  /  / Headline: Have The Doctors Finally Done It? The Common Cold Virus a Cure for Melanoma?,ACW91QJ5FVB4H,6,6,Front Page of the Health and Fitness Section,1,3,5,5,7,3,6,5,2,3,2,2,5,6,4,4,4,1,5,7,6,1,1,1,target does something good,12|15|7|14|9|4|2|5|8|13|6|16|3|1|10|11,36.0124054,-89.37789917,-1
R_BVzkRZfSevyzpdf,Default Response Set,Anonymous,,,50.183.114.142,0,7/2/2015 23:33,7/2/2015 23:57,1,1,1,AUK78F70A54TY,39,2,1,,,,,1,4,3,6,6,6,1,2,1,3,,2,2,1,5,2,6,4,8,8,6,8,6,6,6,3,2,3,3,1,2,2,1,1,3,2,1,3,1,1,1,1,7,7,7,7,1,1,1,2,7,7,7,7,1,1,,1,,"Mendez has discovered a potential cure for melanoma by injecting a mutated cold virus into melanoma lesions. In the study, 78% of cases were cured. ",Melanoma Cure,7,7,Front page,1,2,7,7,7,3,7,4,4,4,2,4,4,4,5,5,4,1,7,7,7,1,1,1,target does something good,7|4|10|11|15|5|13|12|8|1|3|2|16|9|14|6,39.95579529,-105.1682968,-1
R_7UpjwAcAFPayiLX,Default Response Set,Anonymous,,,,0,7/2/2015 23:52,7/3/2015 0:05,1,1,1,A22X6J5V33NZBM,23,1,1,,,1,,,7,4,6,6,9,5,7,3,4,,4,4,3,5,3,6,3,1,8,3,8,4,8,1,8,3,3,3,2,3,3,1,1,2,2,1,3,1,5,5,4,3,3,7,4,4,6,5,6,7,7,5,2,1,1,,,,"Dr. Mendez is a cancer researcher and is attempting to develop a cure against melanoma. Some doctors believe his work is groundbreaking and others believe his idea is trite and may be futile.  /  / Headline - ""The battle against melanoma. True or trite?""",A22X6J5V33NZBM,4,3,A12,1,2,5,6,7,3,7,4,3,3,3,4,4,4,4,4,4,1,7,7,7,1,1,1,target does something neutral,15|2|11|10|6|5|3|13|1|14|4|8|12|7|16|9,,,-1
R_SIyWzdrmOhKWSgp,Default Response Set,Anonymous,,,,0,7/3/2015 0:21,7/3/2015 0:32,1,1,1,A24DVSATBSALQ2,27,2,1,,1,,,,3,3,6,9,6,1,1,1,3,,7,7,7,5,7,2,7,3,8,7,3,2,6,1,7,3,2,3,1,3,2,1,1,3,1,1,2,2,5,6,5,7,6,5,4,3,2,3,1,6,6,3,5,1,1,,,,"It's an article about a doctor who is experimenting with a new treatment for melanoma, the results of which have yet to be determined, as well as its reception within the medical community.",Experimental Melanoma Treatment May Lead to Cure,5,3,3,1,1,3,4,6,3,6,5,2,2,3,4,2,3,4,4,3,1,7,7,7,1,1,1,target does something neutral,2|15|12|4|9|16|13|11|1|14|7|10|5|6|3|8,,,-1
R_3G9SYodm73fVZ2O,Default Response Set,Anonymous,,,24.209.82.36,0,7/3/2015 0:16,7/3/2015 0:37,1,1,1,A2SP91WH60U8DX,27,2,1,1,,,,,3,3,9,6,9,2,3,1,3,,4,2,2,5,2,3,2,6,7,3,6,6,3,3,4,3,3,3,2,3,3,3,2,3,2,3,3,2,1,2,2,1,2,3,1,2,2,3,1,2,2,2,2,1,1,,,1,Cancer researcher Dr. Alex Mendez admitted to falsifying data in a study that claimed to have found a cure for skin cancer.,Researcher Falsified Data in Cancer Cure Study,3,4,3,1,4,5,5,5,3,2,2,3,3,2,4,4,3,4,4,4,1,6,6,6,1,1,1,target does something bad,1|2|13|6|12|4|7|14|15|5|10|3|11|8|16|9,39.82699585,-84.01869965,-1
R_6yfZZ8IcBRgtZHH,Default Response Set,Anonymous,,,,0,7/3/2015 0:55,7/3/2015 1:13,1,1,1, A1Z2YESJ3IVAQX,19,1,1,,1,1,1,,5,3,5,6,9,4,6,3,3,,5,5,4,5,5,3,6,7,8,8,8,7,8,1,7,3,3,3,3,3,3,1,1,3,2,3,3,1,3,6,4,7,7,6,5,1,2,1,2,6,6,7,7,1,1,,,,"A doctor is experimenting with a mutated cold virus in order to find a cure for melanoma, a skin cancer that causes skin lesions. The views of his work in the scientific community is mixed with some people agreeing that it is a good test while some people think otherwise. ",Testing Melanoma and the Scientific Community: A Good Idea or a Waste of Time?,5,7,"Front Page, Side Article",1,2,5,3,7,3,7,4,2,4,1,1,1,1,4,1,1,1,7,7,7,1,1,1,target does something neutral,13|12|2|5|9|3|11|1|7|15|16|14|4|6|10|8,,,-1
R_2tlqlaQGqGcbd04,Default Response Set,Anonymous,,,184.98.61.14,0,7/3/2015 1:07,7/3/2015 1:29,1,1,1,A3FB9FC9079B9Q,21,2,1,,,1,,,8,4,6,8,8,3,5,3,3,,7,4,6,5,5,6,4,6,7,6,4,7,6,3,3,2,1,1,2,1,2,2,3,1,2,3,3,4,4,6,2,4,6,5,4,4,2,4,4,3,3,3,4,1,1,,,,"Dr. Mendez is using his clinical study to inject a mutated common cold virus into people to potentially cure melanoma, which kills thousands of people per year.",Clinical Study Alters Cold Virus to Beat Melanoma,6,6,Science,1,1,5,5,6,3,5,3,3,3,1,4,4,2,4,3,3,1,6,7,6,1,1,1,target does something neutral,2|10|6|9|7|3|5|1|16|15|14|8|11|4|12|13,33.36199951,-111.7517014,-1
R_1r2YQdoQ7IwKjhx,Default Response Set,Anonymous,,,86.21.166.178,0,7/3/2015 1:26,7/3/2015 1:46,1,1,1,A1562WRAQJ3H05,29,1,1,,1,1,,,2,1,9,5,4,1,1,3,1,,5,4,5,5,4,8,7,1,7,2,6,2,7,3,8,3,2,1,1,1,3,2,1,2,3,1,3,2,1,4,1,1,2,7,5,2,3,1,2,7,7,6,6,1,1,,1,,A doctor/researcher in the DC metro area has potentially discovered a cure for skin cancer. The cure involves injecting a cold mutagen into the lesions which cause melanoma. The treatment is highly effective working in approximately 70% of cases. Doctor was inspired by his father who died of skin cancer. Doctor is of hispanic ethnicity. ,Body Heal Thyself!: Researcher Discovers Potential Cure for Skin Cancer,4,5,2,1,2,6,5,7,3,6,1,3,2,1,3,3,3,1,2,3,1,7,7,7,1,1,1,target does something good,9|15|8|3|5|6|11|2|7|1|10|14|4|12|16|13,51.59609985,-0.01260376,-1
R_1Q585dU1wPI4Ib8,Default Response Set,Anonymous,,,155.220.250.114,0,7/3/2015 1:37,7/3/2015 1:47,1,1,1,A32TKBQ7UDGZR ,25,2,1,1,,,,,3,3,6,6,9,1,2,1,3,,6,6,5,5,5,7,2,6,8,2,6,1,6,6,6,3,3,3,3,3,3,1,1,3,2,1,3,1,1,2,3,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,1,,By injecting a mutated cold virus into melanoma cells the body can learn to heal itself. The researcher lost his father to melanoma so this cause is especially personal and relevant to him.,Mutated Cold Virus Provides Hot New Treatment for Melanoma,6,7,2,1,2,7,6,7,3,7,4,1,1,1,4,2,2,4,3,2,1,7,7,7,1,1,1,target does something good,5|4|14|15|16|9|11|6|7|13|2|8|1|10|3|12,39.05099487,-76.72850037,-1
