V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q37,consent,mturk_id,demo_age,demo_gend,ethnic_id,ethnic_id_TEXT,ethnic_id2,ethnic_id3,attn,SDO7_1,SDO7_2,SDO7_3,SDO7_4,SDO7_5,SDO7_6,SDO7_7,SDO7_8,SDO7_9,SDO7_10,SDO7_11,SDO7_12,SDO7_13,SDO7_14,SDO7_15,SDO7_16,Q65,Q89_1,Q89_2,Q89_3,Q89_4,Q87,Q67,Q69,Q71,Q73,Q75,Q77,Q79,Q81,Q83,Q88,Q88_1,Q88_2,Q88_3,Q88_4,Q86,Q90,Q92,Q94,Q96,Q106,Q98,Q100,Q102,Q104,Q44,Q60_1,Q60_2,Q60_3,Q60_4,Q35,status,attn2,hypo_3,hypo_2,hypo_1,hypo_4,hypo_11,hypo_12,hypo_5,debrief,data_yn,mturkcode,DO-BR-FL_57,DO-BR-FL_124,DO-Q-SDO7,LocationLatitude,LocationLongitude,LocationAccuracy
R_YPtRS7YIeND2Hcd,Default Response Set,Anonymous,,,73.168.146.176,0,3/8/2018 15:59,3/8/2018 16:11,1,1,1,A1XIL0Q9W5JE4Q,32,2,3,,3,3,5,,,,,,,,,,,,,,,,,1,2.767,13.226,35.962,2,1,4,3,4,5,4,5,4,3,4,1,2.228,7.575,52.132,3,1,5,3,4,4,7,5,3,5,3,1,4.645,4.645,5.901,1,1,5,3,5,3,5,3,5,3,5,1,1,1,FL_129|attention/suspicion check,Latino|project artist|Zack Yusef,,39.16229248,-84.89109802,-1
R_3GxIiRFho91CQV2,Default Response Set,Anonymous,,,76.115.49.208,0,3/8/2018 16:09,3/8/2018 16:11,1,1,1,A1OBB3PWYWK9KK,26,2,8,Ashkenazi Jewish,6,7,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1.447,8.957,12.426,3,1,5,3,4,4,4,3,3,3,3,1,0,0,13.341,0,1,3,3,4,4,7,3,3,3,3,1,1.974,10.8,12.08,3,1,3,3,4,4,4,3,3,3,3,1,1,1,FL_58|FL_129,project artist|Latino|Zack Yusef,11|3|15|12|16|7|9|1|8|6|5|14|13|10|4|2,45.57739258,-122.6208038,-1
R_cVfFOoatBtxXMdz,Default Response Set,Anonymous,,,,1,3/8/2018 16:11,3/8/2018 16:12,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2.104,2.104,3.522,1,1,,,,,,,,,,1,0,0,2.172,0,1,,,,,,,,,,1,0,0,1.769,0,1,,,,,,,,,,1,,1,FL_58|FL_129,Zack Yusef|project artist|Latino,4|1|14|7|13|3|16|8|6|12|10|5|9|11|2|15,42.05859375,-87.68450165,-1
R_1gH0dOv7VbuQ8nH,Default Response Set,Anonymous,,,24.209.250.13,0,3/8/2018 16:01,3/8/2018 16:12,1,1,1,A3PIUEQ7I741R2,59,2,4,,6,6,5,2,2,2,2,4,6,6,6,2,4,2,4,6,6,5,3,1,0,0,29.258,0,1,4,3,3,3,3,3,4,4,4,1,0,0,45.386,0,1,5,3,4,3,3,4,3,4,4,1,0,0,33.94,0,1,6,3,4,4,4,4,5,4,5,,,,FL_129|FL_58,project artist|Zack Yusef|Latino,1|8|5|14|9|16|3|10|7|6|4|13|2|12|15|11,39.18280029,-84.34470367,-1
R_1LoLVe5p46iZ0FI,Default Response Set,Anonymous,,,99.90.51.154,0,3/8/2018 16:10,3/8/2018 16:12,1,1,1,A1VNYP58BTF4HX,25,1,4,,2,5,5,3,2,5,5,1,6,4,1,4,2,6,2,3,6,5,6,1,0,0,0.444,0,1,6,3,7,5,4,4,7,5,7,1,0,0,1.703,0,1,4,3,4,7,5,3,4,6,4,1,0,0,1.111,0,1,1,3,7,4,4,7,4,3,4,1,1,1,FL_58|FL_129,Zack Yusef|project artist|Latino,13|6|2|12|4|7|10|11|5|8|3|14|15|1|9|16,25.70140076,-80.35820007,-1
R_DqmljBG9jevkrSh,Default Response Set,Anonymous,,,24.47.209.13,0,3/8/2018 16:04,3/8/2018 16:12,1,1,1,a3hylvfudkjfkc,68,1,3,,6,7,5,3,4,4,3,3,4,4,4,6,4,6,6,4,4,4,2,1,0,0,22.885,0,1,4,3,3,3,3,4,2,2,1,1,0,0,24.108,0,1,6,3,4,4,3,3,3,4,1,1,0,0,27.792,0,1,4,3,3,3,3,4,2,1,1,,,,FL_58|FL_129,Zack Yusef|Latino|project artist,10|14|4|11|12|16|7|3|8|2|15|1|5|6|9|13,40.96969604,-74.30419922,-1
R_3PO9K8e7JGGGBQd,Default Response Set,Anonymous,,,98.214.56.251,0,3/8/2018 16:09,3/8/2018 16:12,1,1,1,AY4B7SUM68J3G,35,1,3,,4,4,5,2,4,5,3,5,7,7,1,4,2,6,6,6,3,3,6,1,0,0,0.854,0,1,4,3,4,4,5,4,4,4,4,1,0,0,1.253,0,1,4,3,4,5,4,4,3,5,4,1,0,0,7.977,0,1,4,3,4,5,5,4,4,5,4,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,14|9|3|11|7|12|2|4|1|8|10|15|5|16|6|13,40.12910461,-89.3640976,-1
R_3GoXyhnt6NzbyFC,Default Response Set,Anonymous,,,107.172.195.110,0,3/8/2018 16:08,3/8/2018 16:13,1,1,1,A5I4Y0GXJM69D,29,1,2,,4,6,5,4,6,5,6,4,4,5,5,5,5,5,4,5,6,3,4,1,0,0,1.768,0,1,5,3,5,6,5,5,6,5,6,1,0,0,2.237,0,1,6,3,6,6,5,5,6,5,4,1,0,0,10.203,0,1,5,3,6,5,6,6,5,7,5,1,1,1,FL_129|FL_58,project artist|Zack Yusef|Latino,6|7|14|13|5|8|4|9|12|15|16|3|2|10|1|11,42.88839722,-78.87609863,-1
R_8Ia1upNWK4DorWV,Default Response Set,Anonymous,,,98.30.140.126,0,3/8/2018 16:06,3/8/2018 16:14,1,1,1,AFNED08Y4A2WP,25,1,3,,3,7,5,1,3,2,2,4,7,6,6,2,1,3,3,7,7,7,7,1,0,0,26.632,0,1,4,3,4,4,4,5,4,4,4,1,0,0,58.098,0,1,7,3,4,4,4,4,4,4,4,1,0,0,34.279,0,1,5,3,4,4,4,4,4,4,4,,,,FL_129|FL_58,Latino|Zack Yusef|project artist,6|9|3|10|13|5|8|12|4|7|1|16|14|15|11|2,41.12449646,-83.12120056,-1
R_1Q64sjYrmWu5eZn,Default Response Set,Anonymous,,,72.186.187.223,0,3/8/2018 16:09,3/8/2018 16:15,1,1,1,A37VBAMFEQKJO4,51,1,3,,1,1,5,5,5,6,5,6,3,6,3,6,6,6,6,4,6,6,4,1,0,0,24.489,0,1,5,3,4,4,4,5,5,5,5,1,0,0,36.937,0,1,5,3,4,4,4,4,4,4,4,1,0,0,34.866,0,1,3,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Latino|Zack Yusef|project artist,1|10|9|6|16|12|7|14|15|2|3|4|13|11|5|8,28.47720337,-82.59989929,-1
R_2YMsODEOcDmKYNr,Default Response Set,Anonymous,,,73.242.26.113,0,3/8/2018 16:02,3/8/2018 16:15,1,1,1,AQEP3H2QADT47,39,1,3,,1,1,5,,,,,,,,,,,,,,,,,1,0,0,24.46,0,1,4,3,8,1,1,4,4,4,4,1,0,0,34.173,0,1,4,3,4,1,4,1,1,1,1,1,0,0,523.057,0,1,4,3,1,1,1,1,1,1,1,1,1,1,FL_129|attention/suspicion check,project artist|Latino|Zack Yusef,,45.09460449,-93.2582016,-1
R_1gAdYEgt7UXflMW,Default Response Set,Anonymous,,,73.65.203.145,0,3/8/2018 16:12,3/8/2018 16:16,1,1,1,A1ICXZVLIZM6IF,34,2,3,,1,2,5,1,2,1,1,7,7,7,7,5,5,5,6,3,1,2,2,1,0,0,1.859,0,1,3,3,5,4,3,3,5,6,4,1,4.43,9.734,21.836,2,1,5,3,4,4,4,4,4,4,5,1,2.617,6.962,7.646,2,1,2,3,5,3,3,2,3,2,4,1,2,1,FL_58|FL_129,Latino|project artist|Zack Yusef,15|5|10|8|11|12|13|6|2|16|14|1|4|3|9|7,40.65829468,-111.9231033,-1
R_1Kl4kvs1qAd5aW8,Default Response Set,Anonymous,,,71.8.110.40,0,3/8/2018 16:12,3/8/2018 16:16,1,1,1,AA3R1CNZAEH2O,42,1,3,,3,3,5,1,4,3,2,4,4,6,4,6,6,6,6,4,2,4,2,1,0,0,3.461,0,1,4,4,4,4,4,4,4,4,4,1,0,0,24.729,0,1,4,3,4,4,4,4,4,4,4,1,0,0,27.78,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,project artist|Latino|Zack Yusef,6|14|4|8|1|3|2|15|16|11|12|9|5|7|13|10,30.45739746,-90.14299774,-1
R_sFidQ00feVOJ2Ip,Default Response Set,Anonymous,,,75.53.230.104,0,3/8/2018 16:08,3/8/2018 16:17,1,1,1,AR53U0N9NJ5XR,42,2,3,,4,2,5,3,2,5,4,3,7,5,4,6,5,5,6,3,3,3,3,1,0,0,27.166,0,1,4,3,4,4,4,4,4,4,4,1,102.511,102.511,103.15,1,1,4,3,4,4,5,4,4,4,4,1,36.536,36.536,37.921,1,1,4,3,4,4,4,2,2,2,2,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,7|2|3|6|13|15|14|8|16|10|1|9|4|5|12|11,29.50160217,-95.68900299,-1
R_4Iqi08GuUIeRh5L,Default Response Set,Anonymous,,,174.228.15.219,0,3/8/2018 15:59,3/8/2018 16:17,1,1,1,A34Z37JJ836IUO,23,1,3,,1,2,5,1,3,2,1,6,6,7,7,1,2,3,3,6,6,5,5,1,5.525,5.525,5.55,1,1,4,3,5,5,5,5,5,5,5,1,0,0,6.177,0,1,3,3,3,3,5,3,3,3,3,1,0.883,907.69,907.715,2,1,3,3,3,3,3,3,3,3,3,,,,FL_129|FL_58,Zack Yusef|project artist|Latino,5|2|11|13|15|16|12|7|4|8|3|6|9|10|1|14,27.73620605,-82.6690979,-1
R_3kLoTXvlhZjTUAA,Default Response Set,Anonymous,,,74.137.135.146,0,3/8/2018 16:09,3/8/2018 16:17,1,1,1,A6EJ7EU0KMGPL,32,1,3,,2,4,5,1,1,1,1,7,7,7,7,2,2,3,2,7,5,7,5,1,1.978,5.157,21.489,3,1,4,3,2,2,2,3,5,2,2,1,10.951,18.435,108.752,6,1,5,3,2,2,4,3,4,4,3,1,5.398,5.779,38.829,2,1,2,3,3,3,2,2,2,2,2,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,12|9|10|13|1|8|7|4|5|6|2|14|15|11|16|3,38.32829285,-85.6957016,-1
R_1pXKjaowmsM86Zp,Default Response Set,Anonymous,,,24.158.165.151,0,3/8/2018 16:14,3/8/2018 16:18,1,1,1,A38OPVI04AH4JG,50,1,3,,6,6,5,3,4,3,4,6,5,5,4,3,3,5,5,5,5,5,5,1,0,0,33.646,0,1,5,3,5,5,5,3,4,4,4,1,0,0,4.885,0,1,5,3,3,3,3,3,3,3,3,1,0,0,8.583,0,1,4,3,3,3,3,3,3,3,3,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,12|11|5|10|6|1|4|15|3|16|14|2|9|13|7|8,36.24429321,-85.54260254,-1
R_e3g34cakQxV5Gil,Default Response Set,Anonymous,,,68.36.158.194,0,3/8/2018 15:59,3/8/2018 16:18,1,1,1,A2EPI9A2N9OP3J,33,2,1,,7,7,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,258.78,0,1,5,3,3,3,3,3,2,2,2,1,0,0,86.726,0,1,5,3,2,2,2,1,1,1,1,1,0,0,55.314,0,1,4,3,2,2,2,1,1,1,1,,,,FL_129|FL_58,Zack Yusef|Latino|project artist,12|13|6|2|3|14|1|4|5|10|11|9|15|8|16|7,42.35229492,-83.02709961,-1
R_3NVYXQSE2HDGlGo,Default Response Set,Anonymous,,,98.183.187.101,0,3/8/2018 16:00,3/8/2018 16:19,1,1,1,A1V9G7V6ZYACIR,28,1,3,,1,1,5,,,,,,,,,,,,,,,,,1,2.624,11.014,11.76,3,1,4,3,7,7,7,6,5,5,6,1,1.966,7.642,13.149,3,1,4,3,2,3,6,3,2,2,2,1,2.843,687.269,688.798,5,1,4,3,1,1,1,4,4,3,2,1,1,1,FL_129|attention/suspicion check,project artist|Zack Yusef|Latino,,36.79679871,-76.17669678,-1
R_AKWdC9n7dAidYmB,Default Response Set,Anonymous,,,24.183.54.83,0,3/8/2018 16:14,3/8/2018 16:19,1,1,1,A229YGAMHVF77H,25,1,3,,6,6,5,5,4,4,4,5,3,3,5,5,5,4,4,6,5,3,6,1,0,0,8.881,0,1,5,3,4,2,3,5,4,4,3,1,0,0,17.688,0,1,4,3,5,5,3,3,5,4,5,1,0,0,10.226,0,1,5,3,6,5,5,5,3,3,5,1,1,1,FL_129|FL_58,Latino|Zack Yusef|project artist,1|16|2|5|3|10|13|14|11|4|15|9|8|12|6|7,43.02079773,-89.36000061,-1
R_XzW1h87FiClnvRT,Default Response Set,Anonymous,,,174.135.82.250,0,3/8/2018 16:13,3/8/2018 16:19,1,1,1,A249CS9N1G9JCM,48,2,3,,4,2,5,2,2,2,2,7,6,6,6,2,7,2,2,7,6,7,6,1,0,0,16.368,0,1,4,3,4,4,4,4,4,4,4,1,0,0,29.467,0,1,4,3,4,4,4,4,4,4,4,1,0,0,33.115,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,3|8|9|7|11|4|1|12|2|13|5|15|6|14|10|16,35.43800354,-118.8311996,-1
R_cHiB7jrMKgIkbiV,Default Response Set,Anonymous,,,23.95.230.121,0,3/8/2018 16:15,3/8/2018 16:20,1,1,1,A36D7P81YSP3VZ,28,1,1,,6,5,5,5,4,6,5,4,6,6,6,5,4,5,5,5,5,6,5,1,0,0,3.445,0,1,6,3,6,5,6,6,5,6,5,1,0,0,1.582,0,1,6,3,5,6,5,6,5,6,5,1,0,0,1.476,0,1,6,3,5,6,5,6,5,6,5,1,1,1,FL_129|FL_58,Zack Yusef|Latino|project artist,3|9|10|12|8|1|7|14|15|16|11|2|6|4|5|13,42.88839722,-78.87609863,-1
R_5yGwf1u9v2i95yV,Default Response Set,Anonymous,,,208.180.237.145,0,3/8/2018 16:17,3/8/2018 16:20,1,1,1,A214JTAHTAWUKA,28,2,8,gypsy,7,6,5,1,2,2,1,7,6,6,5,1,1,1,1,6,6,7,7,1,0,0,3.799,0,1,4,4,4,4,3,3,3,3,3,1,0,0,6.532,0,1,4,3,4,4,4,3,3,3,3,1,0,0,12.294,0,1,4,3,4,4,4,4,3,3,3,1,1,1,FL_58|FL_129,project artist|Latino|Zack Yusef,13|4|11|16|1|7|5|9|15|10|12|8|6|3|2|14,28.80670166,-96.9815979,-1
R_1DukemrQPlERPw9,Default Response Set,Anonymous,,,73.20.85.25,0,3/8/2018 16:16,3/8/2018 16:20,1,1,1,A22DDO8NILSX6O,50,2,3,,3,4,5,1,2,1,2,7,7,6,7,1,1,1,1,6,7,6,6,1,0,0,11.785,0,1,5,3,4,3,5,3,3,4,3,1,0,0,16.939,0,1,6,3,3,3,3,3,3,3,3,1,0,0,15.273,0,1,5,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,8|15|14|6|4|11|16|9|5|12|3|13|10|2|1|7,40.56069946,-111.7237015,-1
R_3m44Ji0e2CZfEDp,Default Response Set,Anonymous,,,181.64.200.186,0,3/8/2018 16:09,3/8/2018 16:21,1,1,1,A2EJLKLPXT8GDI,41,1,4,,3,3,5,1,2,1,1,5,6,7,5,3,3,3,3,7,7,7,6,1,0,0,45.735,0,1,4,3,4,3,3,4,3,3,3,1,0,0,103.555,0,1,5,3,3,3,4,3,3,3,3,1,0,0,125.552,0,1,5,3,3,3,3,2,2,2,2,1,1,1,FL_129|FL_58,project artist|Latino|Zack Yusef,6|1|13|11|9|5|3|7|10|2|16|15|4|12|8|14,-12.04330444,-77.02829742,-1
R_3kpQyLlowswMsy2,Default Response Set,Anonymous,,,52.119.107.9,0,3/8/2018 16:18,3/8/2018 16:21,1,1,1,AD8JNBDMO3NED,24,1,2,,3,5,5,5,5,3,5,3,4,3,4,3,3,4,5,4,4,4,5,1,0,0,10.258,0,1,4,3,5,4,5,3,5,4,4,1,0,0,9.237,0,1,5,3,6,5,6,5,5,6,5,1,0,0,17.881,0,1,5,3,6,5,5,4,5,5,4,1,1,1,FL_58|FL_129,Zack Yusef|Latino|project artist,16|10|5|2|6|8|9|12|14|7|13|11|4|3|15|1,40.4763031,-86.95709991,-1
R_urjmFx3xN4xKWzv,Default Response Set,Anonymous,,,174.101.155.220,0,3/8/2018 16:13,3/8/2018 16:21,1,1,1,A2O5J0420C1UPC,41,2,3,,1,1,5,1,6,6,6,6,7,6,7,1,7,1,5,7,7,6,6,1,11.716,11.716,11.966,1,1,5,3,4,4,4,4,4,4,4,1,0,0,16.134,0,1,5,3,4,4,4,4,4,4,4,1,0,0,163.182,0,1,5,3,6,7,4,4,4,4,4,1,1,1,FL_58|FL_129,project artist|Latino|Zack Yusef,6|1|11|9|7|16|13|4|5|14|15|8|3|10|2|12,39.13650513,-84.43250275,-1
R_2X4dFc0GGaEGt38,Default Response Set,Anonymous,,,99.90.51.154,0,3/8/2018 16:21,3/8/2018 16:23,1,1,1,A1727A5VJOZAMR,35,2,4,,5,7,5,2,5,6,4,2,1,2,2,5,7,1,4,2,2,6,3,1,0,0,0.84,0,1,7,3,5,7,5,3,4,3,7,1,0,0,1.23,0,1,7,3,4,5,7,2,4,3,4,1,0,0,0.848,0,1,4,3,7,6,6,3,4,2,7,1,1,1,FL_58|FL_129,Zack Yusef|project artist|Latino,1|15|16|11|12|9|3|7|14|4|10|5|6|2|8|13,25.70140076,-80.35820007,-1
R_3nOXqc1u3GjgiJD,Default Response Set,Anonymous,,,162.198.201.8,0,3/8/2018 16:19,3/8/2018 16:23,1,1,1,AA4KKLIU4C3NY,42,1,3,,2,2,5,1,1,1,1,6,6,6,6,1,1,1,1,6,6,6,6,1,0,0,8.25,0,1,3,3,2,2,2,2,2,2,2,1,0,0,12.046,0,1,3,3,2,2,2,2,2,2,2,1,0,0,20.715,0,1,3,3,2,2,2,2,2,2,2,1,1,1,FL_58|FL_129,project artist|Latino|Zack Yusef,3|8|12|11|9|6|13|5|2|7|15|4|1|10|16|14,35.84950256,-79.03410339,-1
R_5BY9FtyELcErr0d,Default Response Set,Anonymous,,,142.196.129.55,0,3/8/2018 16:17,3/8/2018 16:24,1,1,1,A13FUEPWBCLBUY,34,1,3,,1,1,5,1,1,1,1,7,7,7,7,4,7,4,5,7,4,7,4,1,0,0,23.181,0,1,5,3,3,3,3,3,3,3,3,1,0,0,24.393,0,1,6,3,4,4,4,2,2,2,2,1,0,0,30.686,0,1,4,3,2,2,2,2,2,2,2,1,1,1,FL_129|FL_58,project artist|Zack Yusef|Latino,7|2|16|15|14|10|13|8|3|9|4|11|6|12|1|5,28.53829956,-81.3792038,-1
R_12zFC9FMdexeDtL,Default Response Set,Anonymous,,,73.183.18.84,0,3/8/2018 16:20,3/8/2018 16:24,1,1,1,A2TSOQWSTTUNPJ,28,2,3,,3,4,5,2,2,2,2,6,7,7,6,3,3,2,3,7,6,6,6,1,0,0,23.204,0,1,3,3,2,2,2,3,2,3,2,1,0,0,12.955,0,1,5,3,5,5,6,5,6,5,5,1,0,0,17.371,0,1,2,3,2,1,2,2,1,1,1,1,1,1,FL_58|FL_129,Zack Yusef|project artist|Latino,12|8|6|15|4|11|5|3|13|14|7|16|1|2|9|10,40.28370667,-79.38210297,-1
R_3L1OpCIcBFX80WH,Default Response Set,Anonymous,,,76.16.74.0,0,3/8/2018 16:13,3/8/2018 16:24,1,1,1,A3BKZ14V95ZNR6,26,2,1,,7,7,5,1,1,1,1,7,7,7,4,1,7,1,1,7,7,7,7,1,0,0,28.519,0,1,4,3,8,1,1,1,1,1,1,1,0,0,313.823,0,1,4,3,1,1,4,1,1,1,1,1,0,0,17.414,0,1,3,3,1,1,1,1,1,1,1,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,4|6|9|11|12|3|1|13|16|5|7|8|2|14|15|10,42.40849304,-87.85959625,-1
R_eV6CdVvwxE4pIZP,Default Response Set,Anonymous,,,136.62.70.220,0,3/8/2018 16:20,3/8/2018 16:24,1,1,1,A2G4PA35IX5RIA,29,1,3,,2,2,5,1,7,7,7,7,7,7,3,7,7,7,7,7,1,5,1,1,5.945,14.287,20.01,3,1,4,3,3,3,3,4,4,4,4,1,2.234,17.619,30.811,3,1,5,3,4,4,4,4,4,4,4,1,2.287,23.062,29.41,6,1,3,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,15|4|14|12|11|5|1|16|6|10|7|3|13|8|2|9,30.20579529,-97.80020142,-1
R_2w7BdTUMGRS1sXf,Default Response Set,Anonymous,,,73.207.208.198,0,3/8/2018 16:20,3/8/2018 16:26,1,1,1,AOK9ZTWFLPLMH,29,1,1,,5,5,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,7.068,12.352,15.589,3,1,3,3,2,2,2,3,3,3,3,1,4.168,5.018,20.269,2,1,4,3,1,2,4,1,1,2,2,1,5.595,5.595,13.1,1,1,1,3,1,2,2,2,2,1,1,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,12|3|14|16|11|15|2|7|10|13|4|6|9|5|1|8,33.54870605,-84.40239716,-1
R_1joWO2xWosdDrKv,Default Response Set,Anonymous,,,23.95.215.199,0,3/8/2018 16:23,3/8/2018 16:27,1,1,1,A2BFBI7Z1T4AU2,30,1,1,,7,6,5,4,7,5,7,7,5,7,6,6,6,5,5,5,5,7,6,1,0,0,1.221,0,1,7,3,6,7,5,5,7,6,7,1,0,0,1.826,0,1,7,3,6,5,7,5,7,6,7,1,0,0,1.447,0,1,7,3,6,7,5,6,5,7,6,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,6|10|12|2|14|5|11|16|1|8|13|4|7|9|3|15,42.88839722,-78.87609863,-1
R_2SkHumIJWxaFobP,Default Response Set,Anonymous,,,24.253.105.212,0,3/8/2018 16:21,3/8/2018 16:27,1,1,1,A2RUHO7I7Y4XFA,31,1,3,,1,7,5,1,1,1,1,7,6,6,7,1,1,6,1,6,6,4,6,1,1.961,3.634,10.219,3,1,4,3,4,4,4,7,7,6,6,1,6.759,7.261,10.033,2,1,6,3,4,4,4,5,5,6,6,1,16.205,24.634,25.244,3,1,1,3,4,4,4,3,3,3,2,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,2|14|8|6|5|16|11|13|15|10|7|12|1|4|9|3,36.11129761,-115.2790985,-1
R_1EWe5mGKdFhVuBa,Default Response Set,Anonymous,,,73.189.28.201,0,3/8/2018 16:25,3/8/2018 16:29,1,1,1,A23TGEQ4CG90PA,25,1,3,,5,5,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,21.374,0,1,4,3,4,4,4,4,4,4,4,1,0,0,24.906,0,1,5,3,4,4,4,2,2,3,3,1,0,0,27.942,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,3|15|16|13|12|11|5|8|14|7|4|1|9|2|10|6,37.03439331,-121.9796982,-1
R_2AXoMXDJWWKfzGO,Default Response Set,Anonymous,,,1.23.124.122,0,3/8/2018 16:18,3/8/2018 16:30,1,1,1,AIOZF654BN0LT,29,1,2,,5,5,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,33.973,0,1,4,3,4,4,4,5,5,5,5,1,8.395,17.594,42.477,3,1,5,3,4,4,4,3,3,3,3,1,24.114,37.161,101.437,4,1,4,,5,7,7,7,7,7,7,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,9|10|2|3|8|15|6|11|14|13|12|5|16|7|4|1,22.30000305,70.78329468,-1
R_2ZWBLXNd6LaGiHp,Default Response Set,Anonymous,,,69.137.83.133,0,3/8/2018 16:27,3/8/2018 16:31,1,1,1,A1RDRK3QTM7U96,34,2,4,,3,3,5,1,1,1,2,7,7,7,7,1,1,1,1,7,7,7,7,1,3.333,3.333,9.191,1,1,4,3,2,2,2,4,5,5,4,1,1.5,1.5,5.427,1,1,6,3,6,5,5,6,5,4,5,1,2.131,2.131,6.503,1,1,5,3,3,2,2,4,4,3,3,1,1,1,FL_129|FL_58,Zack Yusef|project artist|Latino,11|7|16|2|3|13|8|15|6|14|10|9|4|5|1|12,36.06790161,-86.7193985,-1
R_3nNOZTzPDAT6dpy,Default Response Set,Anonymous,,,107.173.11.151,0,3/8/2018 16:28,3/8/2018 16:32,1,1,1,AV06T9IONKYFI,29,1,1,,5,6,5,4,6,5,6,6,5,5,5,7,6,5,6,6,7,7,6,1,0,0,1.606,0,1,5,3,5,6,6,5,6,5,6,1,0,0,1.986,0,1,5,3,5,6,5,3,5,4,3,1,0,0,1.591,0,1,3,3,5,6,5,5,6,7,6,1,1,1,FL_129|FL_58,Zack Yusef|Latino|project artist,1|3|5|15|4|11|2|8|12|14|10|6|16|7|13|9,42.88839722,-78.87609863,-1
R_2rpuuomSXjPitXX,Default Response Set,Anonymous,,,47.39.232.126,0,3/8/2018 16:20,3/8/2018 16:33,1,1,1,A18VIO909RWY6D,27,1,1,,7,7,5,2,3,7,2,5,7,5,6,1,7,2,2,7,7,7,7,1,0,0,9.22,0,1,4,3,6,6,7,6,6,6,6,1,0,0,30.539,0,1,3,3,2,2,2,1,1,1,1,1,24.369,24.581,25.434,2,1,5,3,3,1,1,1,1,1,1,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,7|4|16|1|3|14|13|12|6|8|11|2|15|9|10|5,32.769104,-85.19740295,-1
R_2Xd5XGwtlQ5e6JB,Default Response Set,Anonymous,,,75.191.150.215,0,3/8/2018 16:13,3/8/2018 16:35,1,1,1,A1JDE05XZK1E33,34,2,3,,4,4,5,2,2,2,1,6,6,6,6,2,2,2,2,6,6,6,6,1,0,0,85.838,0,1,5,3,3,3,3,3,3,3,4,1,62.578,63.152,70.366,2,1,4,3,3,3,3,3,3,3,1,1,45.23,45.23,217.077,1,1,4,3,3,3,3,2,2,2,2,1,1,1,FL_58|FL_129,project artist|Zack Yusef|Latino,12|8|14|10|6|9|1|7|5|13|15|4|11|2|16|3,36.01620483,-80.04340363,-1
R_9EwL0xdPFgYwvPb,Default Response Set,Anonymous,,,74.77.0.94,0,3/8/2018 16:21,3/8/2018 16:36,1,1,1,A22051NK9RQ4FV,37,2,1,,5,4,5,1,3,2,1,7,5,7,5,1,4,3,6,7,5,7,5,1,0,0,35.861,0,1,5,3,3,3,4,4,4,4,5,1,0,0,276.656,0,1,6,3,5,3,3,5,5,6,7,1,0,0,30.036,0,1,5,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,8|14|5|15|13|10|11|2|9|4|1|3|7|12|6|16,42.93559265,-78.80660248,-1
R_1HoV568cVo8JjQV,Default Response Set,Anonymous,,,71.227.121.46,0,3/8/2018 16:29,3/8/2018 16:37,1,1,1,A36SM7QM8OK3H6,30,2,3,,1,1,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,11.912,0,1,3,3,4,4,4,4,4,4,4,1,1.782,2.373,13.711,2,1,5,3,5,5,5,2,3,3,3,1,1.145,1.145,268.288,1,1,1,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Zack Yusef|Latino|project artist,12|9|14|16|2|11|7|5|4|6|3|15|13|1|10|8,42.20610046,-83.62280273,-1
